  540.4932251    2.1753721    0.9950513    1.3832628    1.9480270    2.6460083    2.1664538
  550.0232544    6.9402757    5.1079283    5.8201375    6.4163342    7.7893052    6.7910833
  559.5390015   41.1743240   48.3897285   43.8699951   42.9832306   38.4489708   46.8741760
  570.8984985  522.1470947  570.5939941  547.9303589  527.1569824  508.0569153  533.1582031
  579.9177246  658.4552002  690.1257324  685.7106934  665.7270508  643.4270630  668.4897461
  589.9187012  666.7512207  698.7956543  695.0236206  674.1190796  651.3735352  675.5320435
  600.3134155  676.6718140  706.9478760  702.9868774  683.3624878  662.4642944  682.5983887
  610.2067261  685.7388916  715.8127441  711.2016602  692.0408936  672.0753784  691.1101685
  619.8759155  696.9367065  727.3081055  722.1049805  703.1634521  683.3823242  700.5032349
  629.3827515  702.8087769  734.1726685  727.8305664  708.7542114  689.4490356  704.3451538
  640.4716797  711.1336670  742.1939087  735.7726440  717.2075195  697.7796631  711.3596802
  649.9970703  714.5194702  746.5313721  739.1748047  720.5592041  701.1145630  713.0227051
  659.8854980  720.5090332  753.3038940  745.2165527  726.5933228  706.9928589  717.4578857
  668.7420044  724.6999512  757.9718018  748.9633179  730.7354736  711.2927246  720.1053467
  681.0382080  725.4483643  759.0427856  749.5114746  731.4754028  712.0697632  719.4661865
  690.2188110  725.3597412  757.9448853  748.7053833  731.5524292  712.0896606  717.7420654
  699.5651855  721.6136475  754.3126221  745.4027710  728.0453491  708.0285645  712.5297852
  709.4054565  655.3441162  723.1385498  729.8676758  676.3078003  614.8167725  666.4711914
  720.0148315  114.2566681  243.8233032  215.6679230  118.1522522   76.9485931  101.9813690
  730.6140747    1.3560621    1.9461797    1.8718549    1.4835880    1.0808932    1.5275339
  739.5812378    0.6269197    0.7019510    0.7870962    0.7580337    0.4727993    0.8450986
  749.5469971    0.4874412    0.4149255    0.5442128    0.6151506    0.3720942    0.7262925
