  899.7182007   44.1250725   46.2782364   46.5968819   44.1682816   43.3381500   45.9852219
  910.6323242    1.5646131    1.0515060    1.2083305    1.3552254    1.8652303    1.4312117
  920.1196899    2.9082024    2.2155604    2.4100511    2.7247550    3.2344098    2.8029828
  930.1329346    5.8540072    5.2715592    5.8177733    5.5728192    6.1452961    5.6144295
  938.7031860   19.0446815   18.6805649   18.5687294   19.0319843   19.1959286   19.6557808
  950.6334229  291.4331970  305.1369629  296.0973816  307.7052002  275.5413208  312.0485229
  960.4999390  696.8381348  724.9844971  724.9125366  709.4590454  677.3837280  699.6737061
  965.4003296  683.2641602  713.0222778  709.2244263  691.7506104  667.6665039  682.2802734
  980.5076904  638.7258301  667.3129272  662.9511108  645.4812622  625.0875244  636.6474609
  988.4314575  577.9920044  606.2252808  599.6318970  583.5684814  565.9840088  576.2246704
  999.2655640  501.2609253  527.8105469  520.6203003  505.8713074  490.7365723  500.0825806
 1007.8881836  408.8858948  432.0653687  426.0769348  412.7852783  399.7352295  409.1491699
 1018.9136353  311.7391968  330.7301941  325.4279480  314.8384399  304.4157104  313.2741089
 1029.0697021  220.4117126  235.0079498  230.8391571  222.8688660  214.7418213  223.3042297
 1039.1014404  137.3924866  147.5999756  144.7817230  139.3800354  133.1774902  141.2779846
 1073.0333252   10.0734100   11.3644705   15.2567291   12.6082277    6.6153474   12.9304333
 1079.9844971    0.2893063    0.3289383    0.3791515    0.3354834    0.2261245    0.3526783
 1097.5916748    0.0580379    0.0661836    0.0665712    0.0593107    0.0543180    0.0669076
