  649.7455444    0.1278253    0.0990733    0.1188920    0.1304340    0.1299828    0.1474115
  652.2655640    0.0971638    0.0692009    0.0917363    0.0946007    0.1028564    0.0962876
  654.2316895    0.1776786    0.1439714    0.1796948    0.1716688    0.1849151    0.1622687
  656.1797485    0.2012169    0.1751627    0.2110488    0.1938335    0.2071722    0.1968687
  658.1996460    0.3053811    0.2577038    0.3108018    0.2961899    0.3155944    0.3046535
  660.0790405    0.2796474    0.2191177    0.2626062    0.2676571    0.2985139    0.2855075
  662.1398926    0.2966503    0.2207838    0.2698349    0.2801818    0.3227954    0.3284410
  664.0807495    0.2785304    0.1807370    0.2357514    0.2646050    0.3080071    0.2809066
  666.0982056    0.3082694    0.1746346    0.2499974    0.2994898    0.3398639    0.3281710
  667.9887085    0.4815276    0.3137146    0.4080147    0.4732450    0.5189704    0.4893646
  669.8202515    0.5149460    0.3136958    0.4324479    0.5036438    0.5596705    0.5342060
  671.9529419    0.4670841    0.2472645    0.3772343    0.4443769    0.5246111    0.4918454
  673.9607544    0.6205842    0.3562040    0.5165734    0.5846332    0.6961044    0.6169153
  676.1770630    0.8788512    0.5709295    0.7655139    0.8133335    0.9849096    0.8375848
  677.9348755    1.0642270    0.6958709    0.9243858    0.9617789    1.2123990    0.9877468
  679.9799194    1.2590790    0.8665140    1.0732542    1.1111968    1.4582770    1.1329724
  682.0000000    1.5359088    1.0958784    1.3002862    1.3386292    1.7921951    1.3689022
  684.1796265    1.8828106    1.4075805    1.6129669    1.6442547    2.1847122    1.6923470
  686.1007690    2.4870031    2.0238254    2.2043772    2.2152116    2.8189876    2.2438097
  688.0392456    3.1072452    2.6573632    2.8531916    2.8143294    3.4492762    2.8426256
  690.1414185    3.9355397    3.5467310    3.8158512    3.6538413    4.2317061    3.6666334
  692.2343140    5.1365857    5.1416693    5.3775792    4.9300451    5.2536244    4.8748436
  694.0938110    7.2592807    8.7436485    8.5763626    7.3299108    6.7734075    7.1021614
  696.1828003   11.4911489   17.9949799   16.1736412   12.4204302    9.0957670   11.6580982
  698.1961670   21.6707726   44.2318649   36.7275047   24.8540688   13.6745644   22.4958115
  700.1796265   45.7523575  111.2950897   87.1609421   53.7171364   24.1531448   47.5103989
  702.1007690   96.0714722  245.1490784  189.6151886  112.7725525   48.2874832  101.9895020
  704.1095581  179.6167145  434.9175415  342.4269714  210.0822601   95.5981674  191.6663513
  706.1013794  297.6221619  637.2880859  523.8406372  346.2718811  176.7352295  319.9740906
  708.1529541  434.2138367  776.5718994  682.3558960  499.5235291  293.9109192  469.5826416
  710.0733643  567.4978638  829.2590332  780.1804810  637.0143433  438.3126831  609.5452881
  712.1140137  678.0148926  842.5831299  823.9600220  735.7005615  582.1306152  715.0097656
  713.8203125  754.7984619  850.4228516  841.3529663  792.2211914  695.3798218  779.8997192
  716.0624390  798.9063721  862.6157227  853.8532104  819.2896729  763.7954712  811.9896240
  717.9791870  818.7760620  874.5156250  865.0446777  831.6459961  792.6667480  825.3780518
  719.9270630  819.2789917  874.3981323  866.7031860  831.9772949  793.0900879  824.8446045
  722.0051880  819.2785645  872.2903442  867.5491333  833.8892822  791.4442139  825.6825562
  724.0468140  822.0634155  871.6008911  867.5349121  836.9457397  794.9307861  828.6818848
  725.8429565  828.0852051  874.8510132  869.2638550  840.9912720  803.8464966  833.2723389
  727.8718872  836.2527466  880.4581299  874.6304321  846.8999023  814.7791748  839.7514648
  730.0000000  838.7039185  879.1902466  876.3770142  849.1250610  817.8777466  841.9743652
  732.0599365  836.0759888  874.3892212  874.2288208  848.3328247  813.7592773  840.3743896
  734.2602539  830.7681274  871.7330322  869.8786011  844.4224854  806.8396606  835.8223877
  736.1201782  828.7316895  875.2297974  869.3087769  842.0305176  804.3250122  833.2707520
