  334.3844604    1.8149006    1.6122502    1.4583319    2.0163746    1.7501856    2.0306573
  342.0742493   18.2188339   18.8166122   17.4366646   19.0930386   17.6189117   16.8778362
  351.5520630   40.1808548   38.1298370   38.4173508   41.7935562   39.3969078   37.7666702
  360.7483521   81.8794479   76.5240402   79.3777313   84.8175430   80.4108582   77.5451660
  370.7930603  152.8463593  146.0654297  151.0576172  157.9818573  149.4691467  146.3988953
  381.0990906  223.3300934  222.6083984  224.9710846  230.4775848  216.9742889  215.7694702
  391.0667725  283.3681946  291.1024780  288.1066589  291.5925903  274.7123718  276.4520874
  400.2589722   44.1352196   46.5273590   48.3190804   47.9778862   39.7232628   42.6684036
  405.7383118    4.8269768    5.2987480    5.4909978    5.3893852    4.1595478    4.8272815
  420.7979736    0.2285014    0.2009542    0.2080215    0.2295020    0.2346371    0.1960102
  429.4324951    0.1280293    0.0836314    0.0907480    0.1137796    0.1522979    0.0920078
