#NVAR: 8
#VARNAMES: ROW  MJD Duration PWV PWV_ERR Pressure Temp Tdelay

# Suominet file: CTIO_2013global.plt 
ROW: 20130927/0015  56562.01042  30  1.7  1.1  776.0  9.4  1781.5 
ROW: 20130927/0045  56562.03125  30  1.2  1.6  776.0  9.1  1778.3 
ROW: 20130927/0114  56562.05208  30  7.7  2.8  776.0  8.7  1820.4 
ROW: 20130927/0145  56562.07292  30  11.4  2.9  776.0  8.5  1844.4 
ROW: 20130927/0215  56562.09375  30  5.0  2.1  776.0  8.4  1803.3 
ROW: 20130927/0244  56562.11458  30  2.5  1.1  776.0  8.2  1786.9 
ROW: 20130927/0315  56562.13542  30  3.2  1.2  776.0  8.0  1791.1 
ROW: 20130927/0345  56562.15625  30  2.2  1.1  776.0  8.1  1784.9 
ROW: 20130927/0414  56562.17708  30  1.6  0.6  776.0  8.4  1780.9 
ROW: 20130927/0445  56562.19792  30  1.7  0.4  775.4  8.4  1780.3 
ROW: 20130927/0515  56562.21875  30  1.8  0.4  775.0  8.0  1780.0 
ROW: 20130927/0544  56562.23958  30  1.1  0.4  775.0  7.5  1775.1 
ROW: 20130927/0615  56562.26042  30  0.9  0.4  775.0  7.7  1774.0 
ROW: 20130927/0645  56562.28125  30  1.5  0.6  774.6  7.5  1777.3 
ROW: 20130927/0714  56562.30208  30  1.5  0.8  774.3  7.5  1776.6 
ROW: 20130927/0745  56562.32292  30  1.5  0.8  775.0  6.9  1777.6 
ROW: 20130927/0815  56562.34375  30  1.8  0.5  775.0  7.1  1779.7 
ROW: 20130927/0844  56562.36458  30  2.3  0.5  775.0  6.8  1783.1 
ROW: 20130927/0915  56562.38542  30  2.4  0.4  775.0  6.2  1783.8 
ROW: 20130927/0945  56562.40625  30  2.6  0.5  775.5  6.2  1785.9 
ROW: 20130927/1014  56562.42708  30  2.7  0.6  776.0  6.5  1788.2 
ROW: 20130927/1045  56562.44792  30  2.6  0.4  776.0  6.5  1787.4 
ROW: 20130927/1115  56562.46875  30  2.7  0.4  776.1  7.2  1788.1 
ROW: 20130927/1144  56562.48958  30  2.5  0.4  777.0  7.8  1789.0 
ROW: 20130927/1215  56562.51042  30  2.8  0.4  777.0  8.3  1791.0 
ROW: 20130927/1245  56562.53125  30  3.4  0.9  777.5  9.0  1796.2 
ROW: 20130927/1314  56562.55208  30  2.5  1.0  778.0  9.2  1791.5 
ROW: 20130927/1345  56562.57292  30  1.7  0.5  778.0  9.0  1786.2 
ROW: 20130927/1415  56562.59375  30  2.1  0.4  778.0  9.7  1788.4 
ROW: 20130927/1444  56562.61458  30  2.0  0.4  778.0  9.8  1788.2 
ROW: 20130927/1515  56562.63542  30  2.5  0.4  778.0  10.0  1791.2 
ROW: 20130927/1545  56562.65625  30  2.6  1.0  778.0  9.9  1791.6 
ROW: 20130927/1614  56562.67708  30  2.1  1.0  778.0  10.0  1788.8 
ROW: 20130927/1645  56562.69792  30  2.1  0.4  778.0  10.6  1788.5 
ROW: 20130927/1715  56562.71875  30  2.0  0.4  778.0  10.6  1787.9 
ROW: 20130927/1744  56562.73958  30  2.2  0.4  778.0  8.8  1789.3 
ROW: 20130927/1815  56562.76042  30  2.2  0.4  778.0  8.5  1789.4 
ROW: 20130927/1845  56562.78125  30  2.3  0.4  778.0  8.4  1789.7 
ROW: 20130927/1914  56562.80208  30  2.4  0.4  778.0  7.9  1790.8 
ROW: 20130927/1945  56562.82292  30  1.4  0.4  778.0  7.7  1783.9 
ROW: 20130927/2015  56562.84375  30  1.5  0.5  778.0  7.5  1784.7 
ROW: 20130927/2044  56562.86458  30  2.8  0.5  778.0  6.9  1793.3 
ROW: 20130927/2115  56562.88542  30  2.8  0.5  778.0  7.0  1793.3 
ROW: 20130927/2145  56562.90625  30  2.4  0.6  778.1  6.5  1790.6 
ROW: 20130927/2214  56562.92708  30  1.6  0.5  779.0  6.4  1787.8 
ROW: 20130927/2245  56562.94792  30  1.6  0.5  779.0  5.6  1787.7 
ROW: 20130927/2315  56562.96875  30  1.8  0.6  779.0  5.2  1788.9 
ROW: 20130927/2344  56562.98958  30  1.9  0.8  779.0  5.1  1789.3 
ROW: 20130928/0015  56563.01042  30  1.8  1.5  780.0  4.9  1790.9 
ROW: 20130928/0045  56563.03125  30  0.9  3.1  780.0  4.4  1785.4 
ROW: 20130928/0114  56563.05208  30  1.9  3.9  780.0  4.8  1791.7 
ROW: 20130928/0145  56563.07292  30  2.4  3.0  780.0  4.7  1794.8 
ROW: 20130928/0215  56563.09375  30  1.3  1.0  780.0  4.2  1788.1 
ROW: 20130928/0244  56563.11458  30  1.7  0.9  780.0  5.0  1790.6 
ROW: 20130928/0315  56563.13542  30  1.4  1.2  780.0  4.6  1788.8 
ROW: 20130928/0345  56563.15625  30  0.7  1.0  780.0  5.3  1783.9 
ROW: 20130928/0414  56563.17708  30  1.0  0.5  780.0  4.6  1785.8 
ROW: 20130928/0445  56563.19792  30  1.4  0.5  780.0  4.4  1788.7 
ROW: 20130928/0515  56563.21875  30  1.1  0.5  779.5  4.0  1785.7 
ROW: 20130928/0544  56563.23958  30  0.7  0.4  779.0  3.3  1781.7 
ROW: 20130928/0615  56563.26042  30  0.4  0.4  779.0  3.7  1780.2 
ROW: 20130928/0645  56563.28125  30  0.6  0.5  779.0  4.4  1781.1 
ROW: 20130928/0714  56563.30208  30  0.7  0.8  778.3  4.7  1780.1 
ROW: 20130928/0745  56563.32292  30  1.0  0.8  778.0  4.9  1781.6 
ROW: 20130928/0815  56563.34375  30  1.7  0.5  778.0  4.6  1786.3 
ROW: 20130928/0844  56563.36458  30  1.7  0.5  778.0  4.4  1786.0 
ROW: 20130928/0915  56563.38542  30  1.3  0.4  778.1  4.7  1783.8 
ROW: 20130928/0945  56563.40625  30  1.5  0.6  779.0  4.8  1787.2 
ROW: 20130928/1014  56563.42708  30  1.5  0.7  779.0  4.5  1786.9 
ROW: 20130928/1045  56563.44792  30  1.5  0.4  779.0  5.5  1787.4 
ROW: 20130928/1115  56563.46875  30  2.3  0.4  779.0  6.2  1792.2 
ROW: 20130928/1144  56563.48958  30  2.0  0.4  779.0  6.3  1790.4 
ROW: 20130928/1215  56563.51042  30  1.6  0.4  779.0  7.0  1787.6 
ROW: 20130928/1245  56563.53125  30  2.1  1.0  779.0  7.3  1791.0 
ROW: 20130928/1314  56563.55208  30  2.6  1.1  779.0  7.9  1794.3 
ROW: 20130928/1345  56563.57292  30  1.9  0.5  779.0  8.4  1789.8 
ROW: 20130928/1415  56563.59375  30  1.6  0.4  779.0  9.5  1788.0 
ROW: 20130928/1444  56563.61458  30  2.3  0.4  779.0  9.8  1792.4 
ROW: 20130928/1515  56563.63542  30  2.8  0.4  779.0  10.7  1795.5 
ROW: 20130928/1545  56563.65625  30  3.4  1.0  779.0  11.1  1799.5 
ROW: 20130928/1614  56563.67708  30  3.2  1.0  779.0  11.2  1798.5 
ROW: 20130928/1645  56563.69792  30  2.8  0.4  778.7  11.5  1795.3 
ROW: 20130928/1715  56563.71875  30  2.8  0.5  778.0  11.6  1793.5 
ROW: 20130928/1744  56563.73958  30  2.8  0.4  778.0  12.6  1793.8 
ROW: 20130928/1815  56563.76042  30  3.3  0.4  778.0  11.6  1796.6 
ROW: 20130928/1845  56563.78125  30  4.0  0.4  778.0  10.6  1801.6 
ROW: 20130928/1914  56563.80208  30  4.4  0.4  778.0  9.5  1804.1 
ROW: 20130928/1945  56563.82292  30  3.7  0.5  778.0  9.2  1799.4 
ROW: 20130928/2015  56563.84375  30  4.1  0.5  778.0  9.9  1801.9 
ROW: 20130928/2044  56563.86458  30  4.7  0.5  778.0  9.6  1806.2 
ROW: 20130928/2115  56563.88542  30  4.4  0.5  778.0  10.0  1804.1 
ROW: 20130928/2145  56563.90625  30  4.2  0.6  778.0  9.4  1802.9 
ROW: 20130928/2214  56563.92708  30  4.0  0.6  777.4  8.7  1800.4 
ROW: 20130928/2245  56563.94792  30  3.8  0.5  777.0  8.5  1798.0 
ROW: 20130928/2315  56563.96875  30  3.2  0.7  777.0  8.1  1793.9 
ROW: 20130928/2344  56563.98958  30  2.9  1.1  777.1  8.1  1792.1 
ROW: 20130929/0015  56564.01042  30  2.6  1.4  778.0  8.0  1792.1 
ROW: 20130929/0045  56564.03125  30  2.1  2.2  778.0  8.1  1788.9 
ROW: 20130929/0114  56564.05208  30  2.8  3.4  778.0  8.1  1793.2 
ROW: 20130929/0145  56564.07292  30  2.9  3.0  778.0  8.0  1794.2 
ROW: 20130929/0215  56564.09375  30  3.3  1.5  778.0  8.0  1797.0 
ROW: 20130929/0244  56564.11458  30  4.2  1.2  778.0  7.9  1802.8 
ROW: 20130929/0315  56564.13542  30  3.3  1.1  778.0  7.8  1796.7 
ROW: 20130929/0345  56564.15625  30  2.6  0.7  777.4  7.7  1791.0 
ROW: 20130929/0414  56564.17708  30  3.0  0.5  777.0  7.6  1792.9 
ROW: 20130929/0445  56564.19792  30  3.2  0.5  777.0  7.5  1794.1 
ROW: 20130929/0515  56564.21875  30  2.6  0.5  777.0  7.4  1790.2 
ROW: 20130929/0544  56564.23958  30  2.4  0.4  777.0  7.2  1788.6 
ROW: 20130929/0615  56564.26042  30  2.7  0.5  777.0  7.1  1791.0 
ROW: 20130929/0645  56564.28125  30  2.8  0.6  777.0  6.8  1791.2 
ROW: 20130929/0714  56564.30208  30  2.7  0.9  776.7  6.6  1789.9 
ROW: 20130929/0745  56564.32292  30  3.1  0.8  776.0  6.6  1791.4 
ROW: 20130929/0815  56564.34375  30  3.6  0.5  776.0  6.8  1794.4 
ROW: 20130929/0844  56564.36458  30  3.4  0.5  776.0  6.9  1793.0 
ROW: 20130929/0915  56564.38542  30  3.0  0.4  776.1  6.8  1790.5 
ROW: 20130929/0945  56564.40625  30  3.1  0.6  776.3  7.0  1791.9 
ROW: 20130929/1014  56564.42708  30  3.0  0.7  776.9  6.9  1792.6 
ROW: 20130929/1045  56564.44792  30  3.5  0.4  777.0  6.9  1796.5 
ROW: 20130929/1115  56564.46875  30  4.0  0.4  777.2  7.1  1799.9 
ROW: 20130929/1144  56564.48958  30  3.1  0.4  777.9  7.6  1795.7 
ROW: 20130929/1215  56564.51042  30  2.5  0.5  778.0  8.4  1791.5 
ROW: 20130929/1245  56564.53125  30  2.4  1.0  778.0  8.3  1791.1 
ROW: 20130929/1314  56564.55208  30  2.9  1.0  778.0  8.6  1794.0 
ROW: 20130929/1345  56564.57292  30  3.5  0.4  778.0  9.1  1798.4 
ROW: 20130929/1415  56564.59375  30  4.0  0.5  778.0  9.9  1801.6 
ROW: 20130929/1444  56564.61458  30  3.3  0.4  778.5  10.4  1798.0 
ROW: 20130929/1515  56564.63542  30  2.9  0.5  779.0  10.4  1796.7 
ROW: 20130929/1545  56564.65625  30  3.5  1.0  779.0  10.8  1800.7 
ROW: 20130929/1614  56564.67708  30  3.5  0.9  779.0  10.8  1800.5 
ROW: 20130929/1645  56564.69792  30  3.3  0.4  779.0  11.1  1798.8 
ROW: 20130929/1715  56564.71875  30  3.1  0.5  779.0  11.4  1798.0 
ROW: 20130929/1744  56564.73958  30  2.8  0.4  779.0  11.4  1796.0 
ROW: 20130929/1815  56564.76042  30  2.6  0.4  779.0  11.0  1794.1 
ROW: 20130929/1845  56564.78125  30  3.1  0.4  779.0  10.9  1797.5 
ROW: 20130929/1914  56564.80208  30  3.2  0.4  779.0  10.7  1798.3 
ROW: 20130929/1945  56564.82292  30  3.1  0.5  778.8  10.7  1797.0 
ROW: 20130929/2015  56564.84375  30  3.8  0.5  778.0  10.1  1800.2 
ROW: 20130929/2044  56564.86458  30  3.4  0.5  778.0  10.2  1797.6 
ROW: 20130929/2115  56564.88542  30  3.0  0.5  778.0  9.4  1794.6 
ROW: 20130929/2145  56564.90625  30  3.5  0.7  778.0  8.5  1797.9 
ROW: 20130929/2214  56564.92708  30  3.8  0.6  778.0  8.1  1799.6 
ROW: 20130929/2245  56564.94792  30  3.9  0.5  778.0  7.4  1800.4 
ROW: 20130929/2315  56564.96875  30  3.8  0.5  778.3  7.3  1800.4 
ROW: 20130929/2344  56564.98958  30  3.0  1.0  779.0  7.3  1796.6 
ROW: 20130930/0015  56565.01042  30  3.2  1.4  779.0  7.2  1798.0 
ROW: 20130930/0045  56565.03125  30  5.0  1.4  779.0  7.2  1809.8 
ROW: 20130930/0114  56565.05208  30  5.9  2.8  779.0  7.0  1815.8 
ROW: 20130930/0145  56565.07292  30  4.4  2.6  779.0  6.9  1806.1 
ROW: 20130930/0215  56565.09375  30  3.7  1.0  779.0  6.9  1801.4 
ROW: 20130930/0244  56565.11458  30  3.5  1.1  779.0  6.7  1800.7 
ROW: 20130930/0315  56565.13542  30  3.1  1.2  779.0  6.8  1797.9 
ROW: 20130930/0345  56565.15625  30  3.1  0.8  778.7  6.6  1796.8 
ROW: 20130930/0414  56565.17708  30  3.2  0.5  778.0  6.4  1796.0 
ROW: 20130930/0445  56565.19792  30  2.9  0.5  778.0  6.2  1794.6 
ROW: 20130930/0515  56565.21875  30  2.8  0.5  778.0  6.0  1793.7 
ROW: 20130930/0544  56565.23958  30  3.0  0.4  778.0  6.2  1795.1 
ROW: 20130930/0615  56565.26042  30  2.8  0.5  778.0  6.1  1793.5 
ROW: 20130930/0645  56565.28125  30  2.8  0.6  778.0  6.2  1793.7 
ROW: 20130930/0714  56565.30208  30  2.2  0.9  778.0  6.3  1789.5 
ROW: 20130930/0745  56565.32292  30  2.2  0.8  777.6  6.5  1788.7 
ROW: 20130930/0815  56565.34375  30  3.5  0.5  777.4  6.3  1796.7 
ROW: 20130930/0844  56565.36458  30  3.4  0.5  777.9  6.4  1797.2 
ROW: 20130930/0915  56565.38542  30  3.0  0.4  778.0  5.8  1795.3 
ROW: 20130930/0945  56565.40625  30  2.9  0.7  778.0  5.8  1794.6 
ROW: 20130930/1014  56565.42708  30  3.1  0.7  778.0  6.3  1795.4 
ROW: 20130930/1045  56565.44792  30  3.6  0.4  778.0  7.0  1798.6 
ROW: 20130930/1115  56565.46875  30  3.8  0.4  778.0  7.5  1800.0 
ROW: 20130930/1144  56565.48958  30  3.6  0.4  778.1  7.8  1798.9 
ROW: 20130930/1215  56565.51042  30  2.8  0.5  778.8  8.5  1795.5 
ROW: 20130930/1245  56565.53125  30  3.4  1.1  779.0  9.0  1800.0 
ROW: 20130930/1314  56565.55208  30  4.1  1.1  779.0  9.3  1804.6 
ROW: 20130930/1345  56565.57292  30  3.9  0.4  779.0  10.0  1803.1 
ROW: 20130930/1415  56565.59375  30  3.7  0.4  779.0  10.7  1801.8 
ROW: 20130930/1444  56565.61458  30  3.7  0.4  779.0  10.9  1801.5 
ROW: 20130930/1515  56565.63542  30  3.9  0.6  779.0  10.9  1803.2 
ROW: 20130930/1545  56565.65625  30  3.8  1.0  779.0  11.2  1802.3 
ROW: 20130930/1614  56565.67708  30  4.1  0.8  779.0  11.5  1804.2 
ROW: 20130930/1645  56565.69792  30  4.4  0.4  779.0  11.5  1806.3 
ROW: 20130930/1715  56565.71875  30  4.2  0.5  779.0  11.8  1805.4 
ROW: 20130930/1744  56565.73958  30  4.2  0.4  778.4  11.6  1803.9 
ROW: 20130930/1815  56565.76042  30  4.3  0.4  778.0  11.4  1803.5 
ROW: 20130930/1845  56565.78125  30  4.5  0.4  778.0  10.6  1805.1 
ROW: 20130930/1914  56565.80208  30  4.8  0.4  778.0  9.6  1806.5 
ROW: 20130930/1945  56565.82292  30  4.7  0.5  778.0  10.1  1806.2 
ROW: 20130930/2015  56565.84375  30  5.2  0.5  777.1  9.8  1807.3 
ROW: 20130930/2044  56565.86458  30  5.4  0.5  777.0  9.3  1808.6 
ROW: 20130930/2115  56565.88542  30  4.7  0.5  777.0  9.0  1803.7 
ROW: 20130930/2145  56565.90625  30  4.7  0.7  777.0  8.7  1803.6 
ROW: 20130930/2214  56565.92708  30  5.4  0.5  777.0  8.3  1808.7 
ROW: 20130930/2245  56565.94792  30  5.8  0.5  777.0  8.1  1810.9 
ROW: 20130930/2315  56565.96875  30  5.6  0.6  777.0  7.9  1809.8 
ROW: 20130930/2344  56565.98958  30  4.7  1.1  777.0  7.8  1804.2 
ROW: 20131001/0015  56566.01042  30  5.9  1.4  777.0  7.7  1811.6 
ROW: 20131001/0045  56566.03125  30  4.9  2.0  777.0  7.6  1805.6 
ROW: 20131001/0114  56566.05208  30  6.0  2.4  777.0  7.7  1812.8 
ROW: 20131001/0145  56566.07292  30  6.8  1.2  777.0  7.5  1817.6 
ROW: 20131001/0215  56566.09375  30  5.1  0.6  777.0  7.4  1806.5 
ROW: 20131001/0244  56566.11458  30  5.3  1.2  777.0  7.5  1807.9 
ROW: 20131001/0315  56566.13542  30  5.0  1.2  777.0  7.3  1806.0 
ROW: 20131001/0345  56566.15625  30  5.6  0.5  777.0  7.3  1810.2 
ROW: 20131001/0414  56566.17708  30  6.1  0.4  777.0  7.1  1813.1 
ROW: 20131001/0445  56566.19792  30  6.1  0.4  777.0  7.0  1813.2 
ROW: 20131001/0515  56566.21875  30  6.5  0.4  776.2  7.1  1814.1 
ROW: 20131001/0544  56566.23958  30  7.0  0.4  776.0  7.0  1817.1 
ROW: 20131001/0615  56566.26042  30  6.7  0.4  776.0  6.8  1815.1 
ROW: 20131001/0645  56566.28125  30  5.1  0.6  776.0  6.7  1804.2 
ROW: 20131001/0714  56566.30208  30  3.6  0.9  776.0  6.4  1794.4 
ROW: 20131001/0745  56566.32292  30  4.1  0.7  776.0  6.3  1797.9 
ROW: 20131001/0815  56566.34375  30  4.7  0.5  776.0  6.3  1801.9 
ROW: 20131001/0844  56566.36458  30  4.3  0.4  776.0  6.2  1799.2 
ROW: 20131001/0915  56566.38542  30  4.3  0.4  776.0  5.9  1798.9 
ROW: 20131001/0945  56566.40625  30  4.6  0.7  776.0  5.7  1801.1 
ROW: 20131001/1014  56566.42708  30  4.8  0.6  776.0  5.6  1802.2 
ROW: 20131001/1045  56566.44792  30  5.1  0.4  776.3  5.5  1804.6 
ROW: 20131001/1115  56566.46875  30  5.1  0.4  776.0  6.3  1804.0 
ROW: 20131001/1144  56566.48958  30  4.5  0.4  776.9  6.7  1802.2 
ROW: 20131001/1215  56566.51042  30  4.2  0.5  777.0  7.7  1800.0 
ROW: 20131001/1245  56566.53125  30  3.8  0.9  777.0  8.2  1797.4 
ROW: 20131001/1314  56566.55208  30  3.9  0.7  777.0  8.9  1798.1 
ROW: 20131001/1345  56566.57292  30  4.1  0.4  777.2  9.3  1799.8 
ROW: 20131001/1415  56566.59375  30  4.0  0.4  778.0  9.8  1801.2 
ROW: 20131001/1444  56566.61458  30  4.2  0.3  778.0  10.5  1802.5 
ROW: 20131001/1515  56566.63542  30  4.7  0.7  778.0  10.7  1805.5 
ROW: 20131001/1545  56566.65625  30  4.6  1.0  778.0  11.2  1805.1 
ROW: 20131001/1614  56566.67708  30  4.5  0.6  778.0  10.9  1804.5 
ROW: 20131001/1645  56566.69792  30  4.2  0.4  778.0  11.4  1802.5 
ROW: 20131001/1715  56566.71875  30  3.4  0.5  777.7  11.9  1796.2 
ROW: 20131001/1744  56566.73958  30  3.3  0.4  777.0  11.9  1794.2 
ROW: 20131001/1815  56566.76042  30  3.5  0.4  777.0  11.9  1795.5 
ROW: 20131001/1845  56566.78125  30  4.1  0.4  777.0  11.7  1799.5 
ROW: 20131001/1914  56566.80208  30  3.6  0.4  777.0  12.1  1795.9 
ROW: 20131001/1945  56566.82292  30  3.2  0.5  776.7  11.3  1793.0 
ROW: 20131001/2015  56566.84375  30  4.2  0.5  776.0  11.1  1798.0 
ROW: 20131001/2044  56566.86458  30  4.4  0.5  776.0  9.3  1799.0 
ROW: 20131001/2115  56566.88542  30  4.0  0.5  776.0  8.6  1796.5 
ROW: 20131001/2145  56566.90625  30  4.8  0.7  776.0  8.4  1801.8 
ROW: 20131001/2214  56566.92708  30  5.1  0.5  776.0  8.4  1803.9 
ROW: 20131001/2245  56566.94792  30  4.5  0.5  776.0  7.8  1799.5 
ROW: 20131001/2315  56566.96875  30  4.5  0.5  776.0  7.7  1799.4 
ROW: 20131001/2344  56566.98958  30  3.5  1.1  776.0  7.3  1793.0 
ROW: 20131003/0015  56568.01042  30  1.9  2.2  779.0  3.9  1789.9 
ROW: 20131003/0045  56568.03125  30  1.2  2.3  779.0  4.0  1785.0 
ROW: 20131003/0114  56568.05208  30  2.4  2.3  779.2  4.1  1793.3 
ROW: 20131003/0145  56568.07292  30  4.5  0.7  779.7  4.2  1808.4 
ROW: 20131003/0215  56568.09375  30  3.6  0.7  779.7  4.2  1802.3 
ROW: 20131003/0244  56568.11458  30  3.9  1.1  779.0  4.2  1803.2 
ROW: 20131003/0315  56568.13542  30  3.6  1.0  779.0  3.9  1801.0 
ROW: 20131003/0345  56568.15625  30  3.6  0.4  779.0  3.8  1800.7 
ROW: 20131003/0414  56568.17708  30  3.3  0.4  779.0  3.9  1799.2 
ROW: 20131003/0445  56568.19792  30  3.1  0.4  779.0  3.7  1797.9 
ROW: 20131003/0515  56568.21875  30  2.7  0.4  779.0  3.5  1795.3 
ROW: 20131003/0544  56568.23958  30  2.4  0.4  779.0  3.4  1793.0 
ROW: 20131003/0615  56568.26042  30  2.3  0.6  778.7  3.5  1791.5 
ROW: 20131003/0645  56568.28125  30  2.0  0.7  778.0  3.7  1787.9 
ROW: 20131003/0714  56568.30208  30  2.1  0.7  778.0  3.8  1788.7 
ROW: 20131003/0745  56568.32292  30  2.6  0.4  778.0  3.9  1791.8 
ROW: 20131003/0815  56568.34375  30  2.6  0.4  778.2  4.1  1792.5 
ROW: 20131003/0844  56568.36458  30  2.6  0.4  778.1  4.0  1792.2 
ROW: 20131003/0915  56568.38542  30  2.0  0.4  778.8  4.0  1790.2 
ROW: 20131003/0945  56568.40625  30  1.8  0.7  779.0  4.2  1789.2 
ROW: 20131003/1014  56568.42708  30  2.1  0.5  779.0  4.3  1791.0 
ROW: 20131003/1045  56568.44792  30  2.4  0.4  779.0  5.3  1792.7 
ROW: 20131003/1115  56568.46875  30  2.3  0.3  779.3  5.6  1792.8 
ROW: 20131003/1144  56568.48958  30  1.8  0.4  780.0  6.7  1791.3 
ROW: 20131003/1215  56568.51042  30  1.2  0.7  780.0  7.6  1787.3 
ROW: 20131003/1245  56568.53125  30  1.4  0.9  780.0  8.1  1788.4 
ROW: 20131003/1314  56568.55208  30  2.3  0.5  780.0  9.0  1794.5 
ROW: 20131003/1345  56568.57292  30  2.0  0.4  780.9  9.5  1794.4 
ROW: 20131003/1415  56568.59375  30  1.9  0.3  781.0  8.1  1794.5 
ROW: 20131003/1444  56568.61458  30  2.0  0.3  781.0  10.1  1794.9 
ROW: 20131003/1515  56568.63542  30  1.7  0.8  781.0  10.5  1792.6 
ROW: 20131003/1545  56568.65625  30  2.1  0.9  781.0  11.3  1795.6 
ROW: 20131003/1614  56568.67708  30  2.9  0.4  781.0  12.3  1800.5 
ROW: 20131003/1645  56568.69792  30  2.8  0.4  781.0  12.4  1800.3 
ROW: 20131003/1715  56568.71875  30  2.4  0.4  781.0  12.7  1797.3 
ROW: 20131003/1744  56568.73958  30  2.2  0.4  781.0  13.3  1796.3 
ROW: 20131003/1815  56568.76042  30  1.9  0.4  781.0  13.6  1794.1 
ROW: 20131003/1845  56568.78125  30  2.3  0.4  781.0  13.1  1796.7 
ROW: 20131003/1914  56568.80208  30  2.6  0.4  781.0  12.8  1798.7 
ROW: 20131003/1945  56568.82292  30  2.9  0.4  781.0  12.3  1800.7 
ROW: 20131003/2015  56568.84375  30  3.7  0.5  780.5  11.6  1804.6 
ROW: 20131003/2044  56568.86458  30  3.4  0.4  780.5  11.4  1802.8 
ROW: 20131003/2115  56568.88542  30  3.1  0.5  780.8  10.8  1801.5 
ROW: 20131003/2145  56568.90625  30  2.8  0.5  780.9  10.0  1799.9 
ROW: 20131003/2214  56568.92708  30  3.1  0.4  780.5  9.1  1800.4 
ROW: 20131003/2245  56568.94792  30  2.8  0.4  780.8  8.7  1799.7 
ROW: 20131003/2315  56568.96875  30  2.4  0.6  781.0  8.7  1797.0 
ROW: 20131003/2344  56568.98958  30  2.3  1.1  781.0  8.9  1796.9 
ROW: 20131004/0015  56569.01042  30  2.5  1.4  781.0  9.7  1798.1 
ROW: 20131004/0045  56569.03125  30  2.5  3.7  781.0  10.2  1798.2 
ROW: 20131004/0215  56569.09375  30  2.5  2.3  780.1  9.6  1795.9 
ROW: 20131004/0244  56569.11458  30  2.3  1.5  780.0  10.4  1794.8 
ROW: 20131004/0315  56569.13542  30  1.3  1.0  780.0  10.7  1788.0 
ROW: 20131004/0345  56569.15625  30  1.3  0.6  780.0  10.6  1788.3 
ROW: 20131004/0414  56569.17708  30  2.2  0.5  780.0  11.3  1793.8 
ROW: 20131004/0445  56569.19792  30  2.4  0.4  780.0  11.4  1795.0 
ROW: 20131004/0515  56569.21875  30  2.0  0.4  779.0  11.7  1790.2 
ROW: 20131004/0544  56569.23958  30  1.1  0.4  779.0  11.7  1784.7 
ROW: 20131004/0615  56569.26042  30  1.1  0.8  779.0  11.5  1784.4 
ROW: 20131004/0645  56569.28125  30  1.6  1.2  778.1  11.5  1785.5 
ROW: 20131004/0714  56569.30208  30  1.9  0.8  778.0  11.4  1787.3 
ROW: 20131004/0745  56569.32292  30  2.2  0.4  778.0  11.6  1789.4 
ROW: 20131004/0815  56569.34375  30  2.5  0.5  778.0  11.6  1791.3 
ROW: 20131004/0844  56569.36458  30  2.1  0.4  778.0  11.5  1788.9 
ROW: 20131004/0915  56569.38542  30  2.2  0.5  778.0  11.6  1789.7 
ROW: 20131004/0945  56569.40625  30  2.1  0.7  778.0  11.8  1789.0 
ROW: 20131004/1014  56569.42708  30  1.8  0.5  778.0  12.0  1786.5 
ROW: 20131004/1045  56569.44792  30  2.0  0.4  778.4  12.9  1788.9 
ROW: 20131004/1115  56569.46875  30  1.7  0.4  779.0  13.8  1788.4 
ROW: 20131004/1144  56569.48958  30  1.1  0.4  779.0  14.4  1784.5 
ROW: 20131004/1215  56569.51042  30  1.2  0.8  779.0  15.1  1785.2 
ROW: 20131004/1245  56569.53125  30  1.8  0.9  779.1  15.5  1789.2 
ROW: 20131004/1314  56569.55208  30  1.8  0.4  779.9  15.7  1790.9 
ROW: 20131004/1345  56569.57292  30  1.7  0.4  780.0  16.4  1790.8 
ROW: 20131004/1415  56569.59375  30  2.0  0.4  780.0  16.2  1792.4 
ROW: 20131004/1444  56569.61458  30  2.3  0.3  780.0  16.6  1794.1 
ROW: 20131004/1515  56569.63542  30  1.7  0.9  780.0  17.0  1790.7 
ROW: 20131004/1545  56569.65625  30  1.8  0.9  780.0  17.8  1791.2 
ROW: 20131004/1614  56569.67708  30  2.3  0.4  780.0  18.8  1794.1 
ROW: 20131004/1645  56569.69792  30  2.0  0.4  780.0  19.3  1792.5 
ROW: 20131004/1715  56569.71875  30  1.7  0.4  780.0  19.6  1790.2 
ROW: 20131004/1744  56569.73958  30  1.9  0.4  779.4  19.0  1790.2 
ROW: 20131004/1815  56569.76042  30  2.5  0.4  779.0  19.0  1793.3 
ROW: 20131004/1845  56569.78125  30  2.7  0.4  779.0  18.8  1794.5 
ROW: 20131004/1914  56569.80208  30  2.2  0.4  779.0  18.8  1791.5 
ROW: 20131004/1945  56569.82292  30  3.1  0.4  779.0  19.0  1797.2 
ROW: 20131004/2015  56569.84375  30  4.1  0.5  778.0  18.5  1801.6 
ROW: 20131004/2044  56569.86458  30  3.2  0.5  778.0  17.6  1795.4 
ROW: 20131004/2115  56569.88542  30  3.0  0.5  778.0  16.7  1794.5 
ROW: 20131004/2145  56569.90625  30  3.0  0.5  778.0  15.7  1794.2 
ROW: 20131004/2214  56569.92708  30  2.6  0.4  778.0  14.9  1792.0 
